ego_vehicle,route_length,pedestrians,npc_vehicles,outside_route_lanes,carla_version,completion_score,simulation_time,driving_score,system_time,infraction,weather
vehicle.bmw.isetta,149.18479208755417,148.0,177,0,10,100.0,50.60000075399876,100.0,180.85979866981504,none,2
vehicle.bmw.isetta,240.84659042508247,146.0,177,0,10,98.08661034899896,395.300005890429,98.08661034899896,1330.7569801807404,none,0
vehicle.bmw.isetta,141.7120253036426,143.0,177,0,10,100.0,121.35000180825593,100.0,439.34121561050415,none,7
vehicle.bmw.isetta,134.68550795661574,142.0,177,0,10,100.0,126.80000188946724,100.0,617.612964630127,none,14
vehicle.bmw.isetta,217.9950009430536,143.0,177,0,10,100.0,176.95000263676047,100.0,737.8876783847809,none,6
vehicle.bmw.isetta,140.85397776372758,146.0,177,0,10,100.0,101.00000150501728,100.0,401.9861583709717,none,9
vehicle.bmw.isetta,141.17222919562278,143.0,176,0,10,100.0,202.75000302121043,100.0,717.5540311336517,none,5
vehicle.bmw.isetta,57.690003107429895,148.0,177,0,10,100.0,56.90000084787607,100.0,243.5955548286438,none,14
vehicle.bmw.isetta,211.56213862926955,142.0,177,0,10,100.0,130.00000193715096,100.0,491.2645030021668,none,10
vehicle.bmw.isetta,130.30642004913034,144.0,177,0,10,100.0,129.1000019237399,100.0,492.897908449173,none,2
vehicle.bmw.isetta,216.3700031067862,146.0,176,0,10,100.0,150.8000022470951,100.0,589.6246159076691,none,7
vehicle.bmw.isetta,97.7799995055068,145.0,177,0,10,100.0,91.60000136494637,100.0,418.74415254592896,none,10
vehicle.bmw.isetta,91.21650580385666,144.0,177,0,10,71.11361265414078,72.95000108703971,49.77952885789854,270.2003335952759,red_light,1
vehicle.bmw.isetta,153.947210454538,145.0,177,0,10,100.0,183.2500027306378,100.0,768.5438673496246,none,12
vehicle.bmw.isetta,119.900140564025,141.0,176,0,10,100.0,126.15000187978148,100.0,439.7357928752899,none,11
vehicle.bmw.isetta,238.7324055173933,144.0,177,0,10,100.0,117.40000174939632,100.0,468.70765018463135,none,5
vehicle.bmw.isetta,151.87153975210185,144.0,177,0,10,100.0,281.4500041939318,100.0,1147.3218007087708,none,20
vehicle.bmw.isetta,247.73842490293512,139.0,177,0,10,100.0,193.4000028818845,100.0,626.3113896846771,none,9
vehicle.bmw.isetta,278.8517179140669,146.0,177,0,10,100.0,181.3500027023256,100.0,733.7413902282715,none,10
vehicle.bmw.isetta,13.066559092344626,143.0,177,0,10,97.81316640436968,467.8000069707632,97.81316640436968,1826.4350352287288,none,6
vehicle.bmw.isetta,133.6516813305543,144.0,177,0,10,100.0,102.50000152736902,100.0,353.2462055683136,none,6
vehicle.bmw.isetta,115.96521403280724,145.0,177,0,10,100.0,158.05000235512853,100.0,607.0891888141632,none,18
vehicle.bmw.isetta,185.93342229434964,141.0,177,0,10,100.0,79.15000117942691,100.0,290.1839144229889,none,18
vehicle.bmw.isetta,167.38486120028512,143.0,176,0,10,100.0,41.20000061392784,100.0,166.3628373146057,none,19
vehicle.bmw.isetta,251.15731424878263,141.0,177,0,10,97.88798631802662,561.2000083625317,97.88798631802662,1890.63694691658,none,6
vehicle.bmw.isetta,97.41958226021404,143.0,177,0,10,100.0,62.90000093728304,100.0,256.3728451728821,none,11
vehicle.bmw.isetta,54.10762331426994,145.0,177,0,10,95.18135602811002,265.0500039495528,95.18135602811002,1482.244846343994,none,2
vehicle.bmw.isetta,121.65021018505978,148.0,176,0,10,100.0,106.4500015862286,100.0,374.6990485191345,none,12
vehicle.bmw.isetta,218.0465004233209,146.0,176,0,10,100.0,205.10000305622816,100.0,700.7148551940918,none,1
vehicle.bmw.isetta,136.80629150040426,148.0,177,0,10,100.0,53.40000079572201,100.0,238.70498132705688,none,14
vehicle.bmw.isetta,177.63438654998097,145.0,177,0,10,100.0,69.00000102818012,100.0,268.2829511165619,none,9
vehicle.bmw.isetta,66.90389832381031,145.0,177,0,10,100.0,66.6500009931624,100.0,281.0546009540558,none,4
vehicle.bmw.isetta,273.3407856255807,139.0,177,0,10,100.0,204.3500030450523,100.0,798.5314636230469,none,18
vehicle.bmw.isetta,98.3758070779555,147.0,177,0,10,100.0,103.50000154227018,100.0,368.6643314361572,none,20
vehicle.bmw.isetta,75.509947236394,147.0,177,0,10,100.0,26.400000393390656,100.0,94.73361206054688,none,7
vehicle.bmw.isetta,215.69296777720123,145.0,177,0,10,100.0,160.25000238791108,100.0,607.1396188735962,none,10
